# Kart Silverstone GP lap in Trackmania world coordinates (x east, y up, z south); heading = atan2(dx, dz) of travel; curvature >0 turns left
# start_station	767	finish_station	799	checkpoints	869,1034,1268,1327,150,260,401,671
station	s_m	x	y	z	heading_rad	curvature	left_m	right_m	corner
0	0.0	1663.157	17.486	1563.083	2.48919	0.02177	5.70	6.16	Bridge hairpin
1	1.0	1663.762	17.478	1562.286	2.49423	0.01649	5.74	6.09	Bridge hairpin
2	2.0	1664.364	17.471	1561.487	2.49838	0.01242	5.78	6.02	Bridge hairpin
3	3.0	1664.962	17.467	1560.686	2.50335	0.00937	5.81	5.96	Bridge hairpin
4	4.0	1665.555	17.464	1559.881	2.50943	0.00708	5.85	5.90	Bridge hairpin
5	5.0	1666.143	17.462	1559.072	2.51608	0.00531	5.88	5.86	Bridge hairpin
6	6.0	1666.726	17.462	1558.260	2.52240	0.00388	5.91	5.83	Bridge hairpin
7	7.0	1667.304	17.464	1557.444	2.52746	0.00264	5.93	5.81	Bridge hairpin
8	8.0	1667.879	17.467	1556.625	2.53063	0.00149	5.95	5.80	Bridge hairpin
9	9.0	1668.452	17.471	1555.806	2.53161	0.00041	5.97	5.80	Bridge hairpin
10	10.0	1669.024	17.476	1554.986	2.53051	-0.00060	5.99	5.80	Lower arm
11	11.0	1669.599	17.483	1554.167	2.52769	-0.00153	6.01	5.80	Lower arm
12	12.0	1670.177	17.491	1553.351	2.52363	-0.00235	6.03	5.80	Lower arm
13	13.0	1670.758	17.499	1552.537	2.51884	-0.00304	6.04	5.80	Lower arm
14	14.0	1671.343	17.509	1551.727	2.51372	-0.00359	6.06	5.80	Lower arm
15	15.0	1671.933	17.519	1550.919	2.50858	-0.00402	6.08	5.80	Lower arm
16	16.0	1672.526	17.531	1550.114	2.50359	-0.00436	6.10	5.80	Lower arm
17	17.0	1673.124	17.543	1549.312	2.49882	-0.00462	6.11	5.80	Lower arm
18	18.0	1673.725	17.555	1548.513	2.49424	-0.00487	6.13	5.80	Lower arm
19	19.0	1674.330	17.568	1547.717	2.48977	-0.00515	6.15	5.80	Lower arm
20	20.0	1674.938	17.582	1546.923	2.48531	-0.00550	6.17	5.80	Lower arm
21	21.0	1675.550	17.597	1546.132	2.48075	-0.00598	6.19	5.80	Lower arm
22	22.0	1676.166	17.612	1545.344	2.47595	-0.00661	6.20	5.80	Lower arm
23	23.0	1676.785	17.627	1544.559	2.47080	-0.00743	6.22	5.80	Lower arm
24	24.0	1677.409	17.643	1543.778	2.46512	-0.00845	6.24	5.80	Lower arm
25	25.0	1678.037	17.659	1543.000	2.45864	-0.00968	6.26	5.80	Lower arm
26	26.0	1678.671	17.676	1542.226	2.45099	-0.01108	6.27	5.80	Lower arm
27	27.0	1679.312	17.693	1541.458	2.44163	-0.01260	6.29	5.80	Lower arm
28	28.0	1679.960	17.710	1540.697	2.42990	-0.01415	6.31	5.80	Lower arm
29	29.0	1680.618	17.728	1539.944	2.41514	-0.01562	6.32	5.80	Lower arm
30	30.0	1681.288	17.745	1539.202	2.39690	-0.01688	6.32	5.80	Lower arm
31	31.0	1681.973	17.764	1538.473	2.37519	-0.01782	6.31	5.81	Lower arm
32	32.0	1682.675	17.782	1537.761	2.35067	-0.01833	6.28	5.82	Lower arm
33	33.0	1683.395	17.800	1537.067	2.32466	-0.01836	6.22	5.84	Lower arm
34	34.0	1684.133	17.819	1536.392	2.29888	-0.01790	6.13	5.87	Lower arm
35	35.0	1684.888	17.838	1535.736	2.27517	-0.01700	6.02	5.89	Lower arm
36	36.0	1685.657	17.857	1535.097	2.25499	-0.01574	5.91	5.91	Lower arm
37	37.0	1686.438	17.877	1534.472	2.23913	-0.01427	5.81	5.93	Lower arm
38	38.0	1687.226	17.896	1533.858	2.22756	-0.01272	5.73	5.93	Lower arm
39	39.0	1688.021	17.916	1533.251	2.21952	-0.01122	5.66	5.89	Lower arm
40	40.0	1688.820	17.936	1532.649	2.21377	-0.00986	5.59	5.78	Lower arm
41	41.0	1689.622	17.956	1532.052	2.20895	-0.00871	5.51	5.57	Lower arm
42	42.0	1690.427	17.977	1531.458	2.20395	-0.00777	5.44	5.29	Lower arm
43	43.0	1691.234	17.997	1530.868	2.19813	-0.00703	5.38	4.98	Lower arm
44	44.0	1692.046	18.018	1530.284	2.19140	-0.00643	5.34	4.72	Lower arm
45	45.0	1692.861	18.039	1529.705	2.18415	-0.00591	5.32	4.55	Lower arm
46	46.0	1693.681	18.060	1529.133	2.17699	-0.00544	5.32	4.47	Lower arm
47	47.0	1694.505	18.081	1528.566	2.17050	-0.00497	5.32	4.45	Lower arm
48	48.0	1695.332	18.102	1528.004	2.16504	-0.00449	5.32	4.46	Lower arm
49	49.0	1696.162	18.124	1527.446	2.16071	-0.00399	5.33	4.49	Lower arm
50	50.0	1696.994	18.146	1526.891	2.15740	-0.00350	5.33	4.52	Lower arm
51	51.0	1697.828	18.168	1526.339	2.15488	-0.00302	5.33	4.55	Lower arm
52	52.0	1698.663	18.190	1525.789	2.15294	-0.00259	5.34	4.58	Lower arm
53	53.0	1699.498	18.212	1525.240	2.15137	-0.00220	5.34	4.61	Lower arm
54	54.0	1700.335	18.235	1524.692	2.15003	-0.00187	5.35	4.64	Lower arm
55	55.0	1701.172	18.258	1524.145	2.14885	-0.00159	5.35	4.67	Lower arm
56	56.0	1702.010	18.281	1523.599	2.14777	-0.00137	5.35	4.71	Lower arm
57	57.0	1702.848	18.304	1523.054	2.14676	-0.00120	5.36	4.74	Lower arm
58	58.0	1703.687	18.328	1522.510	2.14581	-0.00107	5.36	4.77	Lower arm
59	59.0	1704.527	18.351	1521.966	2.14491	-0.00097	5.37	4.80	Lower arm
60	60.0	1705.367	18.375	1521.423	2.14407	-0.00089	5.37	4.83	Lower arm
61	61.0	1706.207	18.400	1520.881	2.14326	-0.00083	5.38	4.86	Lower arm
62	62.0	1707.048	18.424	1520.340	2.14249	-0.00078	5.38	4.89	Lower arm
63	63.0	1707.889	18.448	1519.799	2.14176	-0.00074	5.38	4.93	Lower arm
64	64.0	1708.730	18.473	1519.259	2.14107	-0.00070	5.39	4.96	Lower arm
65	65.0	1709.573	18.498	1518.719	2.14040	-0.00067	5.39	4.99	Lower arm
66	66.0	1710.415	18.524	1518.180	2.13976	-0.00064	5.40	5.02	Lower arm
67	67.0	1711.257	18.549	1517.642	2.13915	-0.00062	5.40	5.05	Lower arm
68	68.0	1712.100	18.575	1517.104	2.13856	-0.00059	5.40	5.08	Lower arm
69	69.0	1712.944	18.600	1516.566	2.13799	-0.00057	5.41	5.11	Lower arm
70	70.0	1713.787	18.626	1516.029	2.13744	-0.00055	5.41	5.14	Lower arm
71	71.0	1714.631	18.653	1515.493	2.13691	-0.00053	5.42	5.18	Lower arm
72	72.0	1715.475	18.679	1514.957	2.13640	-0.00052	5.42	5.21	Lower arm
73	73.0	1716.320	18.705	1514.421	2.13591	-0.00051	5.43	5.24	Lower arm
74	74.0	1717.164	18.732	1513.886	2.13543	-0.00050	5.43	5.27	Lower arm
75	75.0	1718.009	18.759	1513.351	2.13496	-0.00049	5.43	5.30	Lower arm
76	76.0	1718.854	18.786	1512.816	2.13450	-0.00050	5.44	5.33	Lower arm
77	77.0	1719.700	18.813	1512.282	2.13405	-0.00052	5.44	5.36	Lower arm
78	78.0	1720.545	18.840	1511.748	2.13361	-0.00056	5.45	5.39	Lower arm
79	79.0	1721.391	18.867	1511.215	2.13317	-0.00064	5.45	5.43	Lower arm
80	80.0	1722.237	18.895	1510.682	2.13272	-0.00076	5.45	5.46	Lower arm
81	81.0	1723.084	18.922	1510.149	2.13227	-0.00096	5.46	5.49	Lower arm
82	82.0	1723.930	18.950	1509.617	2.13179	-0.00123	5.46	5.52	Lower arm
83	83.0	1724.777	18.977	1509.085	2.13127	-0.00161	5.47	5.55	Lower arm
84	84.0	1725.624	19.005	1508.554	2.13065	-0.00209	5.47	5.58	Lower arm
85	85.0	1726.472	19.033	1508.023	2.12980	-0.00268	5.47	5.61	Lower arm
86	86.0	1727.320	19.060	1507.493	2.12853	-0.00333	5.48	5.64	Lower arm
87	87.0	1728.169	19.088	1506.965	2.12651	-0.00398	5.48	5.66	Lower arm
88	88.0	1729.019	19.116	1506.438	2.12328	-0.00455	5.49	5.68	Lower arm
89	89.0	1729.871	19.144	1505.915	2.11831	-0.00488	5.49	5.69	Lower arm
90	90.0	1730.726	19.171	1505.397	2.11109	-0.00484	5.50	5.70	Lower arm
91	91.0	1731.586	19.199	1504.886	2.10141	-0.00425	5.51	5.70	Lower arm
92	92.0	1732.451	19.227	1504.385	2.08955	-0.00297	5.54	5.70	Lower arm
93	93.0	1733.323	19.254	1503.895	2.07656	-0.00092	5.58	5.70	Lower arm
94	94.0	1734.201	19.282	1503.416	2.06442	0.00193	5.62	5.70	Lower arm
95	95.0	1735.084	19.309	1502.947	2.05587	0.00547	5.65	5.70	Lower arm
96	96.0	1735.970	19.337	1502.483	2.05407	0.00952	5.67	5.70	Lower arm
97	97.0	1736.855	19.364	1502.018	2.06179	0.01379	5.67	5.70	Lower arm
98	98.0	1737.734	19.391	1501.540	2.08063	0.01794	5.66	5.70	Lower arm
99	99.0	1738.601	19.418	1501.042	2.11032	0.02163	5.64	5.70	Lower arm
100	100.0	1739.449	19.446	1500.513	2.14851	0.02457	5.61	5.70	Lower arm
101	101.0	1740.276	19.473	1499.950	2.19132	0.02655	5.58	5.70	Lower arm
102	102.0	1741.076	19.500	1499.351	2.23446	0.02747	5.55	5.70	Lower arm
103	103.0	1741.851	19.526	1498.718	2.27431	0.02739	5.52	5.70	Lower arm
104	104.0	1742.601	19.553	1498.057	2.30869	0.02644	5.49	5.70	Arm curve
105	105.0	1743.330	19.580	1497.373	2.33697	0.02486	5.46	5.70	Arm curve
106	106.0	1744.042	19.606	1496.671	2.35964	0.02290	5.43	5.70	Arm curve
107	107.0	1744.739	19.633	1495.954	2.37779	0.02082	5.39	5.70	Arm curve
108	108.0	1745.425	19.659	1495.226	2.39266	0.01886	5.36	5.70	Arm curve
109	109.0	1746.101	19.685	1494.489	2.40537	0.01720	5.33	5.70	Arm curve
110	110.0	1746.768	19.711	1493.744	2.41680	0.01597	5.30	5.70	Arm curve
111	111.0	1747.427	19.737	1492.992	2.42766	0.01527	5.27	5.70	Arm curve
112	112.0	1748.078	19.763	1492.233	2.43842	0.01516	5.24	5.70	Arm curve
113	113.0	1748.720	19.788	1491.466	2.44944	0.01567	5.21	5.70	Arm curve
114	114.0	1749.354	19.814	1490.693	2.46099	0.01681	5.18	5.70	Arm curve
115	115.0	1749.979	19.839	1489.912	2.47337	0.01859	5.14	5.70	Arm curve
116	116.0	1750.593	19.863	1489.123	2.48700	0.02094	5.11	5.70	Arm curve
117	117.0	1751.196	19.888	1488.325	2.50261	0.02377	5.08	5.70	Arm curve
118	118.0	1751.786	19.912	1487.518	2.52133	0.02691	5.05	5.70	Arm curve
119	119.0	1752.359	19.936	1486.698	2.54474	0.03010	5.02	5.70	Arm curve
120	120.0	1752.910	19.960	1485.864	2.57465	0.03300	4.99	5.70	Arm curve
121	121.0	1753.433	19.983	1485.011	2.61276	0.03521	4.96	5.70	Arm curve
122	122.0	1753.919	20.006	1484.137	2.65997	0.03633	4.93	5.69	Arm curve
123	123.0	1754.359	20.028	1483.240	2.71551	0.03599	4.89	5.65	Arm curve
124	124.0	1754.745	20.050	1482.317	2.77640	0.03394	4.86	5.56	Arm curve
125	125.0	1755.073	20.072	1481.373	2.83732	0.03013	4.83	5.38	Arm curve
126	126.0	1755.344	20.093	1480.410	2.89141	0.02471	4.78	5.11	Arm curve
127	127.0	1755.568	20.114	1479.436	2.93185	0.01803	4.72	4.77	Arm curve
128	128.0	1755.760	20.134	1478.454	2.95363	0.01064	4.64	4.43	Arm curve
129	129.0	1755.941	20.154	1477.471	2.95486	0.00320	4.53	4.16	Arm curve
130	130.0	1756.131	20.173	1476.489	2.93717	-0.00366	4.39	3.98	Arm curve
131	131.0	1756.347	20.191	1475.513	2.90519	-0.00937	4.24	3.88	Arm curve
132	132.0	1756.600	20.209	1474.545	2.86535	-0.01356	4.10	3.83	Arm curve
133	133.0	1756.892	20.227	1473.589	2.82431	-0.01605	3.98	3.81	Arm curve
134	134.0	1757.223	20.243	1472.646	2.78757	-0.01691	3.88	3.81	Arm curve
135	135.0	1757.586	20.260	1471.714	2.75869	-0.01639	3.81	3.82	Arm curve
136	136.0	1757.971	20.275	1470.791	2.73903	-0.01487	3.75	3.84	Arm curve
137	137.0	1758.369	20.290	1469.874	2.72806	-0.01277	3.72	3.86	Arm curve
138	138.0	1758.774	20.304	1468.959	2.72396	-0.01051	3.71	3.87	Arm curve
139	139.0	1759.180	20.318	1468.046	2.72428	-0.00843	3.72	3.87	Arm curve
140	140.0	1759.585	20.331	1467.131	2.72652	-0.00673	3.74	3.87	Arm curve
141	141.0	1759.987	20.343	1466.215	2.72860	-0.00551	3.77	3.86	Arm curve
142	142.0	1760.388	20.355	1465.299	2.72911	-0.00476	3.83	3.86	Arm curve
143	143.0	1760.789	20.366	1464.383	2.72731	-0.00438	3.90	3.86	Arm curve
144	144.0	1761.193	20.377	1463.468	2.72304	-0.00420	3.99	3.88	Arm curve
145	145.0	1761.602	20.387	1462.556	2.71658	-0.00404	4.09	3.91	Arm curve
146	146.0	1762.017	20.396	1461.646	2.70853	-0.00373	4.19	3.96	Arm curve
147	147.0	1762.441	20.405	1460.740	2.69969	-0.00314	4.30	4.06	Arm curve
148	148.0	1762.873	20.413	1459.838	2.69107	-0.00220	4.40	4.20	Arm curve
149	149.0	1763.312	20.421	1458.940	2.68377	-0.00088	4.51	4.41	Arm curve
150	150.0	1763.757	20.428	1458.044	2.67893	0.00078	4.62	4.68	Arm curve
151	151.0	1764.204	20.435	1457.150	2.67756	0.00267	4.74	5.00	Arm curve
152	152.0	1764.652	20.442	1456.256	2.68037	0.00466	4.85	5.35	Arm curve
153	153.0	1765.094	20.448	1455.359	2.68763	0.00659	4.96	5.70	Arm curve
154	154.0	1765.529	20.454	1454.458	2.69908	0.00830	5.06	6.01	Arm curve
155	155.0	1765.951	20.459	1453.552	2.71395	0.00964	5.14	6.25	Arm curve
156	156.0	1766.358	20.464	1452.639	2.73107	0.01051	5.21	6.39	Arm curve
157	157.0	1766.749	20.469	1451.718	2.74900	0.01086	5.26	6.44	Arm curve
158	158.0	1767.123	20.474	1450.791	2.76634	0.01068	5.28	6.40	Arm curve
159	159.0	1767.482	20.479	1449.858	2.78186	0.01001	5.29	6.29	Arm curve
160	160.0	1767.827	20.483	1448.919	2.79466	0.00894	5.30	6.13	Arm curve
161	161.0	1768.162	20.487	1447.977	2.80429	0.00755	5.30	5.94	Arm curve
162	162.0	1768.489	20.491	1447.032	2.81072	0.00597	5.29	5.75	Hairpin
163	163.0	1768.812	20.495	1446.085	2.81431	0.00428	5.27	5.55	Hairpin
164	164.0	1769.132	20.499	1445.138	2.81569	0.00254	5.21	5.37	Hairpin
165	165.0	1769.452	20.503	1444.190	2.81557	0.00081	5.11	5.21	Hairpin
166	166.0	1769.773	20.507	1443.243	2.81459	-0.00090	4.96	5.05	Hairpin
167	167.0	1770.094	20.511	1442.296	2.81307	-0.00260	4.78	4.90	Hairpin
168	168.0	1770.418	20.515	1441.350	2.81090	-0.00428	4.62	4.76	Hairpin
169	169.0	1770.744	20.519	1440.405	2.80760	-0.00595	4.50	4.62	Hairpin
170	170.0	1771.074	20.523	1439.461	2.80241	-0.00755	4.44	4.51	Hairpin
171	171.0	1771.409	20.527	1438.519	2.79465	-0.00905	4.41	4.44	Hairpin
172	172.0	1771.754	20.531	1437.580	2.78389	-0.01034	4.40	4.40	Hairpin
173	173.0	1772.109	20.535	1436.645	2.77013	-0.01134	4.40	4.37	Hairpin
174	174.0	1772.480	20.539	1435.716	2.75377	-0.01192	4.40	4.34	Hairpin
175	175.0	1772.866	20.543	1434.794	2.73561	-0.01199	4.40	4.30	Hairpin
176	176.0	1773.269	20.547	1433.879	2.71670	-0.01149	4.40	4.24	Hairpin
177	177.0	1773.690	20.552	1432.972	2.69825	-0.01038	4.40	4.19	Hairpin
178	178.0	1774.127	20.556	1432.073	2.68159	-0.00870	4.40	4.16	Hairpin
179	179.0	1774.578	20.560	1431.180	2.66801	-0.00654	4.40	4.17	Hairpin
180	180.0	1775.039	20.565	1430.293	2.65863	-0.00405	4.40	4.22	Hairpin
181	181.0	1775.507	20.569	1429.409	2.65422	-0.00145	4.41	4.28	Hairpin
182	182.0	1775.976	20.574	1428.526	2.65516	0.00102	4.42	4.35	Hairpin
183	183.0	1776.442	20.578	1427.641	2.66139	0.00306	4.44	4.42	Hairpin
184	184.0	1776.900	20.583	1426.752	2.67245	0.00438	4.46	4.48	Hairpin
185	185.0	1777.346	20.587	1425.857	2.68753	0.00470	4.47	4.54	Hairpin
186	186.0	1777.777	20.592	1424.955	2.70539	0.00377	4.48	4.59	Hairpin
187	187.0	1778.191	20.596	1424.044	2.72429	0.00146	4.48	4.64	Hairpin
188	188.0	1778.588	20.601	1423.126	2.74180	-0.00228	4.49	4.68	Hairpin
189	189.0	1778.969	20.606	1422.202	2.75490	-0.00737	4.52	4.71	Hairpin
190	190.0	1779.342	20.610	1421.274	2.76009	-0.01359	4.60	4.72	Hairpin
191	191.0	1779.714	20.615	1420.346	2.75385	-0.02059	4.72	4.70	Hairpin
192	192.0	1780.098	20.620	1419.422	2.73320	-0.02792	4.88	4.66	Hairpin
193	193.0	1780.508	20.625	1418.510	2.69651	-0.03513	5.06	4.62	Hairpin
194	194.0	1780.959	20.630	1417.618	2.64416	-0.04177	5.21	4.59	Hairpin
195	195.0	1781.462	20.635	1416.754	2.57901	-0.04755	5.29	4.59	Hairpin
196	196.0	1782.025	20.640	1415.928	2.50615	-0.05231	5.28	4.64	Hairpin
197	197.0	1782.648	20.645	1415.146	2.43190	-0.05613	5.18	4.74	Hairpin
198	198.0	1783.327	20.650	1414.412	2.36208	-0.05926	5.03	4.84	Hairpin
199	199.0	1784.053	20.655	1413.724	2.30026	-0.06207	4.86	4.92	Hairpin
200	200.0	1784.817	20.661	1413.080	2.24660	-0.06502	4.72	4.93	Hairpin
201	201.0	1785.613	20.667	1412.474	2.19790	-0.06850	4.61	4.85	Hairpin
202	202.0	1786.436	20.672	1411.906	2.14871	-0.07283	4.56	4.69	Hairpin
203	203.0	1787.287	20.678	1411.382	2.09301	-0.07811	4.54	4.50	Hairpin
204	204.0	1788.168	20.684	1410.910	2.02588	-0.08427	4.53	4.33	Hairpin
205	205.0	1789.082	20.690	1410.504	1.94452	-0.09107	4.53	4.21	Hairpin
206	206.0	1790.028	20.697	1410.180	1.84858	-0.09813	4.53	4.16	Hairpin
207	207.0	1791.002	20.703	1409.956	1.73951	-0.10499	4.50	4.15	Hairpin
208	208.0	1791.995	20.710	1409.845	1.61970	-0.11116	4.47	4.16	Hairpin
209	209.0	1792.994	20.717	1409.859	1.49166	-0.11618	4.43	4.16	Hairpin
210	210.0	1793.983	20.723	1410.003	1.35757	-0.11967	4.39	4.15	Hairpin
211	211.0	1794.943	20.730	1410.281	1.21917	-0.12129	4.35	4.12	Hairpin
212	212.0	1795.854	20.738	1410.689	1.07837	-0.12082	4.33	4.08	Hairpin
213	213.0	1796.699	20.745	1411.223	0.93743	-0.11813	4.31	4.02	Hairpin
214	214.0	1797.461	20.752	1411.869	0.79895	-0.11323	4.30	3.97	Hairpin
215	215.0	1798.128	20.759	1412.613	0.66632	-0.10622	4.29	3.94	Hairpin
216	216.0	1798.694	20.767	1413.437	0.54349	-0.09738	4.28	3.93	Hairpin
217	217.0	1799.160	20.774	1414.321	0.43469	-0.08709	4.25	3.95	Hairpin
218	218.0	1799.535	20.781	1415.248	0.34360	-0.07585	4.22	3.99	Hairpin
219	219.0	1799.833	20.788	1416.202	0.27248	-0.06424	4.18	4.06	Hairpin
220	220.0	1800.073	20.796	1417.173	0.22182	-0.05282	4.13	4.14	Hairpin
221	221.0	1800.273	20.802	1418.153	0.19002	-0.04214	4.10	4.20	Hairpin
222	222.0	1800.450	20.809	1419.137	0.17359	-0.03261	4.07	4.23	Hairpin
223	223.0	1800.618	20.816	1420.123	0.16777	-0.02452	4.04	4.21	Hairpin
224	224.0	1800.784	20.822	1421.109	0.16759	-0.01796	4.02	4.17	Hairpin
225	225.0	1800.952	20.828	1422.095	0.16879	-0.01287	4.01	4.10	Hairpin
226	226.0	1801.120	20.834	1423.080	0.16851	-0.00905	4.01	4.03	Hairpin
227	227.0	1801.287	20.839	1424.066	0.16559	-0.00622	4.01	3.97	Hairpin
228	228.0	1801.450	20.844	1425.053	0.16027	-0.00406	4.02	3.93	Hairpin
229	229.0	1801.607	20.849	1426.041	0.15372	-0.00225	4.03	3.91	Hairpin
230	230.0	1801.756	20.853	1427.030	0.14752	-0.00055	4.04	3.91	Hairpin
231	231.0	1801.901	20.857	1428.019	0.14311	0.00122	4.03	3.90	Hairpin
232	232.0	1802.042	20.861	1429.009	0.14156	0.00315	4.02	3.91	Hairpin
233	233.0	1802.183	20.864	1429.999	0.14343	0.00527	4.00	3.91	Hairpin
234	234.0	1802.327	20.867	1430.989	0.14881	0.00753	3.97	3.92	Hairpin
235	235.0	1802.479	20.869	1431.977	0.15749	0.00985	3.94	3.93	Hairpin
236	236.0	1802.641	20.872	1432.964	0.16923	0.01209	3.92	3.94	Hairpin
237	237.0	1802.816	20.873	1433.948	0.18386	0.01412	3.91	3.95	Hairpin
238	238.0	1803.007	20.875	1434.930	0.20144	0.01579	3.90	3.97	Hairpin
239	239.0	1803.216	20.877	1435.908	0.22212	0.01695	3.89	3.98	Hairpin
240	240.0	1803.447	20.878	1436.881	0.24590	0.01749	3.88	4.00	Hairpin
241	241.0	1803.703	20.879	1437.847	0.27227	0.01735	3.86	4.02	Hairpin
242	242.0	1803.985	20.880	1438.807	0.29992	0.01654	3.85	4.04	Hairpin
243	243.0	1804.294	20.881	1439.758	0.32660	0.01514	3.85	4.08	Hairpin
244	244.0	1804.627	20.883	1440.701	0.34947	0.01336	3.87	4.12	Hairpin
245	245.0	1804.979	20.884	1441.637	0.36565	0.01147	3.94	4.16	Hairpin
246	246.0	1805.342	20.885	1442.569	0.37321	0.00977	4.03	4.18	Hairpin
247	247.0	1805.708	20.887	1443.499	0.37200	0.00857	4.14	4.19	Hairpin
248	248.0	1806.069	20.889	1444.432	0.36414	0.00808	4.20	4.20	Hairpin
249	249.0	1806.420	20.892	1445.368	0.35379	0.00840	4.21	4.20	Hairpin
250	250.0	1806.762	20.895	1446.308	0.34617	0.00949	4.15	4.19	Hairpin
251	251.0	1807.099	20.898	1447.249	0.34607	0.01112	4.09	4.17	Hairpin
252	252.0	1807.440	20.903	1448.189	0.35644	0.01297	4.09	4.14	Hairpin
253	253.0	1807.796	20.908	1449.124	0.37758	0.01461	4.24	4.10	Hairpin
254	254.0	1808.177	20.913	1450.048	0.40720	0.01566	4.57	4.05	Hairpin
255	255.0	1808.588	20.920	1450.960	0.44129	0.01578	5.06	4.02	Hairpin
256	256.0	1809.031	20.928	1451.856	0.47539	0.01475	5.62	4.00	Hairpin
257	257.0	1809.504	20.937	1452.738	0.50561	0.01253	6.12	4.02	Hairpin
258	258.0	1810.000	20.946	1453.606	0.52914	0.00922	6.47	4.06	Hairpin
259	259.0	1810.513	20.957	1454.464	0.54425	0.00507	6.63	4.12	Hairpin
260	260.0	1811.035	20.969	1455.317	0.55000	0.00044	6.63	4.20	Hairpin
261	261.0	1811.558	20.982	1456.169	0.54602	-0.00427	6.50	4.28	Hairpin
262	262.0	1812.074	20.997	1457.026	0.53260	-0.00862	6.29	4.34	Hairpin
263	263.0	1812.574	21.013	1457.892	0.51078	-0.01224	6.03	4.39	Hairpin
264	264.0	1813.052	21.030	1458.770	0.48247	-0.01480	5.78	4.41	Hairpin
265	265.0	1813.502	21.048	1459.663	0.45034	-0.01607	5.56	4.41	Hairpin
266	266.0	1813.922	21.068	1460.571	0.41742	-0.01598	5.38	4.38	Hairpin
267	267.0	1814.312	21.089	1461.491	0.38672	-0.01453	5.22	4.34	Hairpin
268	268.0	1814.676	21.111	1462.423	0.36082	-0.01187	5.08	4.28	Hairpin
269	269.0	1815.018	21.134	1463.362	0.34170	-0.00827	4.95	4.21	Hairpin
270	270.0	1815.346	21.159	1464.307	0.33068	-0.00404	4.82	4.14	Hairpin
271	271.0	1815.668	21.184	1465.254	0.32850	0.00044	4.68	4.07	Hairpin
272	272.0	1815.992	21.211	1466.200	0.33529	0.00478	4.55	4.00	Hairpin
273	273.0	1816.326	21.238	1467.143	0.35057	0.00861	4.43	3.96	Hairpin
274	274.0	1816.678	21.266	1468.078	0.37309	0.01165	4.30	3.98	Hairpin
275	275.0	1817.055	21.294	1469.005	0.40071	0.01368	4.19	4.09	Hairpin
276	276.0	1817.458	21.323	1469.920	0.43048	0.01462	4.09	4.35	Hairpin
277	277.0	1817.889	21.352	1470.822	0.45902	0.01446	4.01	4.74	Hairpin
278	278.0	1818.344	21.381	1471.712	0.48318	0.01330	3.97	5.18	Hairpin
279	279.0	1818.818	21.409	1472.593	0.50076	0.01127	3.94	5.54	Hairpin
280	280.0	1819.305	21.437	1473.467	0.51112	0.00853	3.93	5.72	Hairpin
281	281.0	1819.797	21.465	1474.337	0.51526	0.00519	3.93	5.69	Hairpin
282	282.0	1820.290	21.492	1475.207	0.51544	0.00132	3.92	5.49	Hairpin
283	283.0	1820.782	21.517	1476.077	0.51425	-0.00309	3.91	5.19	Hairpin
284	284.0	1821.274	21.542	1476.948	0.51342	-0.00806	3.88	4.89	Hairpin
285	285.0	1821.765	21.565	1477.820	0.51286	-0.01364	3.84	4.66	Hairpin
286	286.0	1822.255	21.586	1478.691	0.51018	-0.01981	3.81	4.53	Hairpin
287	287.0	1822.742	21.605	1479.565	0.50119	-0.02646	3.80	4.48	Hairpin
288	288.0	1823.216	21.623	1480.445	0.48105	-0.03340	3.81	4.49	Hairpin
289	289.0	1823.667	21.638	1481.338	0.44590	-0.04033	3.85	4.52	Hairpin exit
290	290.0	1824.078	21.651	1482.249	0.39430	-0.04692	3.92	4.57	Hairpin exit
291	291.0	1824.435	21.662	1483.183	0.32796	-0.05287	4.02	4.62	Hairpin exit
292	292.0	1824.722	21.671	1484.141	0.25156	-0.05799	4.13	4.68	Hairpin exit
293	293.0	1824.932	21.677	1485.118	0.17139	-0.06219	4.25	4.74	Hairpin exit
294	294.0	1825.063	21.681	1486.109	0.09344	-0.06557	4.37	4.79	Hairpin exit
295	295.0	1825.118	21.682	1487.107	0.02152	-0.06832	4.49	4.85	Hairpin exit
296	296.0	1825.106	21.681	1488.107	-0.04376	-0.07069	4.62	4.90	Hairpin exit
297	297.0	1825.031	21.677	1489.104	-0.10487	-0.07293	4.74	4.96	Hairpin exit
298	298.0	1824.896	21.671	1490.095	-0.16628	-0.07520	4.86	5.02	Hairpin exit
299	299.0	1824.700	21.664	1491.075	-0.23273	-0.07752	4.99	5.07	Link
300	300.0	1824.436	21.654	1492.039	-0.30773	-0.07983	5.11	5.13	Link
301	301.0	1824.095	21.642	1492.979	-0.39248	-0.08192	5.24	5.18	Link
302	302.0	1823.672	21.629	1493.885	-0.48560	-0.08355	5.36	5.24	Link
303	303.0	1823.163	21.614	1494.745	-0.58381	-0.08447	5.48	5.30	Link
304	304.0	1822.571	21.597	1495.551	-0.68302	-0.08450	5.61	5.35	Link
305	305.0	1821.903	21.580	1496.294	-0.77964	-0.08349	5.73	5.41	Link
306	306.0	1821.167	21.562	1496.971	-0.87143	-0.08138	5.85	5.46	Link
307	307.0	1820.374	21.542	1497.580	-0.95773	-0.07817	5.96	5.51	Link
308	308.0	1819.533	21.523	1498.120	-1.03905	-0.07389	6.05	5.55	Link
